,,,,PURCHASE 2020-21,,,,,,,,,,
,,,,,,,,,,,,,,
DATE ,PARTY NAME,BILL,ITEM,MAKE,QTY,RATE,TOTAL,PARTY,EX RATE,EX TOTAL,REMARKS,BROK.TIME,OTHER NOTI.,PAY DATE
13-10-2020,PRAKASH-NEON,SALE,30315,CIU,4,1050,0,KOHINOOR BEARING,50,0,,RECD,,
13-10-2020,RAVI ABHAY TRADING CO,1500,6205 ZZ,ABD,250,25,0,NMSA,,0,,RECD,,
13-10-2020,SACHIN-NEEDLE,SALE,PAP 30/20,BUSH,1000,19.5,19500,GAUTTAM ENT.,0.39,390,,OCT,,
13-10-2020,SANJAY ORIENT,SALE,NU 312 ECJ,SKF,1,4955,0,KOHINOOR BEARING,,0,,RECD,,*
13-10-2020,SHETH BROTHERS,617,6010 ZZ,FAG,1,18849,18849,KOHINOOR BEARING,,0,,OCT,,
14-10-2020,AUTO SALES P LTD,2763,6207 Z C3,FAG,56,202.28,0,KOHINOOR BEARING,,0,,RECD,,
14-10-2020,BRG TRADERS I P LTD,SALE,6904 2RS,FBJ,50,75,3750,GAUTTAM ENT.,,0,,MARCH,,
14-10-2020,KUDAN IND. PORD.& SERVICE,SALE,UCP 212,SKF ,8,2183.7,0,KOHINOOR BEARING,,0,,RECD,,
14-10-2020,NIRALI ENTERPRISE,X,6904 2RS,CHL,6,45,270,KOHINOOR BEARING,,0,,OCT,,
14-10-2020,R P IMPEX,2038,51102,SKF,8,432.68,0,KOHINOOR BEARING,,0,,RECD,,
14-10-2020,R P IMPEX,2038,6904 2RS,SKF,2,913.14,0,KOHINOOR BEARING,,0,,RECD,,
14-10-2020,SHETH BROTHERS,RECD,6204 2RS C3,FAG,66,123.39,8143.74,KOHINOOR BEARING,,0,,OCT,,
14-10-2020,V M CORP HEMANT,SALE,LM 20 UU,9KBC,15,65,0,GAUTTAM ENT.,,0,,RECD,,
14-10-2020,V M CORP HEMANT,SALE,CSK 15,BTF,5,240,0,GAUTTAM ENT.,,0,,RECD,,
14-10-2020,V M CORP HEMANT,SALE,LMF 35 UU,JRHP,4,400,0,GAUTTAM ENT.,,0,,RECD,,
14-10-2020,V M CORP HEMANT,SALE,NK 25/20,JRHP,20,115,0,GAUTTAM ENT.,,0,,RECD,,
15-10-2020,AJAHARA ENTER.,2521,,,,,0,NMSA,,0,,RECD,,
15-10-2020,T S ENTER.,SALE,7020 CTRDULP3,RHP,1,15000,15000,JAYDEEP ENTER.,,0,,MARCH,,
16-10-2020,AKSHAT ENTER.,X,51307,GEM,10,104.75,0,KOHINOOR BEARING,12.25,0,,RECD,,
16-10-2020,AKSHAT ENTER.,X,51309,GEM,5,173.25,0,KOHINOOR BEARING,19.75,0,,RECD,,
16-10-2020,AKSHAT ENTER.,X,501349/10,JEC,20,110,0,KOHINOOR BEARING,10,0,,RECD,,
16-10-2020,AMRIT ENTERPRISE,SALE,F 211,NTN,2,950,1900,GAUTTAM ENT.,,0,,OCT,,
16-10-2020,AMRIT ENTERPRISE,SALE,F 214,NTN,2,2200,4400,GAUTTAM ENT.,,0,,OCT,,
16-10-2020,AMRIT ENTERPRISE,SALE,P 207,NTN,10,475,4750,GAUTTAM ENT.,,0,,OCT,,
16-10-2020,AMRIT ENTERPRISE,SALE,P 209,NTN,6,725,4350,GAUTTAM ENT.,,0,,OCT,,
16-10-2020,AXIS TECHNOLOGIES,816,16 SHFTSUPPOR,QLH,1,2300,0,GAUTTAM ENT.,200,0,,RECD,,
16-10-2020,AXIS TECHNOLOGIES,816,16 SHFTSUPPOR,QLH,2,,0,GAUTTAM ENT.,,0,,RECD,,
16-10-2020,A BALL CREATION,X,"1/4""  HCHC",BALL,200,0.45,90,KOHINOOR BEARING,0.05,10,M,NO,,
16-10-2020,JAYCHENDRA BRG.P LTD,SALE,SC 12,NEKIB,10,135,1350,GAUTTAM ENT.,,0,,MARCH,,
16-10-2020,JAYCHENDRA BRG.P LTD,SALE,SK 12,NEKIB,10,65,650,GAUTTAM ENT.,,0,,MARCH,,
21-11-2020,MADAN SALES CORP,1361,,FEENER,1,31010,31010,KOHINOOR BEARING,310,310,,OCT,,
03-12-2020,MADAN SALES CORP,1361,,FEENER,1,31019,31019,KOHINOOR BEARING,310.19,310.19,,OCT,,
16-10-2020,H D ENTER.,SALE,UCP 216,NTN,12,1325,15900,GAUTTAM ENT.,,0,,OCT,,
16-10-2020,JAINAM ENTER.,SALE,UCP 208,BBZ,40,265,0,KOHINOOR BEARING,,0,,RECD,,
16-10-2020,JAINAM ENTER.,SALE,UCP 207,BBZ,10,200,0,M/S KUNJAN TRA.CORP,,0,,RECD,,
16-10-2020,JAINAM ENTER.,SALE,UCP 208,BBZ,5,265,0,M/S KUNJAN TRA.CORP,,0,,RECD,,
16-10-2020,JAINAM ENTER.,SALE,UC 207,NTN,10,160,0,GAUTTAM ENT.,,0,,RECD,,
16-10-2020,JAINAM ENTER.,SALE,UC 209,NTN,6,210,0,GAUTTAM ENT.,,0,,RECD,,
16-10-2020,JAINAM ENTER.,SALE,UC 211,NTN,2,285,0,GAUTTAM ENT.,,0,,RECD,,
16-10-2020,JAINAM ENTER.,SALE,UC 214,NTN,2,515,0,GAUTTAM ENT.,,0,,RECD,,
16-10-2020,JAYCHENDRA BRG.P LTD,SALE,LM 13,NEKIB,4,50,200,GAUTTAM ENT.,,0,,MARCH,,
16-10-2020,JAYCHENDRA BRG.P LTD,SALE,NATB 5906,NEKIB,6,550,3300,GAUTTAM ENT.,,0,,MARCH,,
16-10-2020,KAMLESH BEARING CORP,SALE,CF 12 B,IKO,4,400,0,KOHINOOR BEARING,,0,,RECD,,
16-10-2020,M/S ORIENT TRADERS,SALE,3310 A,SKF,2,4600,0,KOHINOOR BEARING,200,0,,RECD,,
17-10-2020,A BALL CREATION,323,"5/16 "" HCHC",BALL,16000,0.5,0,KOHINOOR BEARING,0.05,0,,RECD,,12-01-2021
17-10-2020,AMRIT ENTERPRISE,SALE,FL 207,NTN,4,475,1900,GAUTTAM ENT.,,0,,OCT,,
17-10-2020,AXIS TECHNOLOGIES,829,PHS 30 L,QLH,4,,0,GAUTTAM ENT.,,0,,RECD,,
17-10-2020,AXIS TECHNOLOGIES,829,PHS 30 R,QLH,2,,0,GAUTTAM ENT.,,0,,RECD,,
17-10-2020,H D ENTER.,SALE,UCFL 206,NTN,2,280,560,GAUTTAM ENT.,,0,,OCT,,
17-10-2020,H D ENTER.,SALE,UCFL 207,NTN,2,320,640,GAUTTAM ENT.,,0,,OCT,,
17-10-2020,JAINAM ENTER.,SALE,UC 207,NTN,4,160,0,GAUTTAM ENT.,,0,,RECD,,
17-10-2020,M D INTERNATIONAL,SALE,3308 2RS,FAG,1,2300,0,GAUTTAM ENT.,,0,,RECD,,
17-10-2020,MUKUND BEARING,SALE,6203 2RS BULK,SKF ,210,99,0,GAUTTAM ENT.,,0,,RECD,,
17-10-2020,SATISH TRADING CO,X,51102,IZK+,40,16,0,KOHINOOR BEARING,1,0,M,RECD,,
17-10-2020,SATISH TRADING CO,X,2310 K,SLR ,10,550,0,KOHINOOR BEARING,,0,,RECD,,
19-10-2020,COLLECTIVE TRADERS,RECD,6906 ZZ,NTN,56,215,0,NMSA,,0,,RECD,,
19-10-2020,DHANESH,X/KKT,7308 B,NACHI,2,850,0,KOHINOOR BEARING,75,0,M,RECD,,
19-10-2020,H D ENTER.,SALE,FC 206,CHINA,8,245,1960,NMSA,,0,,OCT,,
19-10-2020,H D ENTER.,SALE,FC 207,CHINA,8,275,2200,NMSA,,0,,OCT,,
19-10-2020,H D ENTER.,SALE,P204,CHINA,8,110,880,NMSA,,0,,OCT,,
19-10-2020,HEENA INTERNATIONAL,RECD,6003 ZZ,KG,20,16,4360,KOHINOOR BEARING,,0,,OCT,,
19-10-2020,HEENA INTERNATIONAL,RECD,6202 ZZ,KG,100,18,0,KOHINOOR BEARING,,0,,OCT,,
19-10-2020,HEENA INTERNATIONAL,RECD,6208 ZZ,KG,20,112,0,KOHINOOR BEARING,,0,,OCT,,
19-10-2020,M/S ORIENT TRADERS,RECD,22217EK,SKF,2,6800,0,KOHINOOR BEARING,,0,,RECD,,
19-10-2020,MADAN SALES CORP,3174,,MASCO,1,5308.8,0,HEMI BRG CENTRE,,0,,RECD,,
19-10-2020,POLITE ENTERPRISE,1730,UCF 204,CHINA,16,105,1680,NMSA,,0,,OCT,,
19-10-2020,POLITE ENTERPRISE,1730,UCT 207,CHINA,8,245,1960,NMSA,,0,,OCT,,
19-10-2020,PRATIK CORP,SALE,NUP 2216,FAG,1,5500,0,GAUTTAM ENT.,,0,,RECD,,
19-10-2020,ROLLWELL BRG. CORP,1891,NA6909,IKO,1,950,950,GAUTTAM ENT.,,0,,OCT,,
19-10-2020,SANGAM ENTER,13464,,SMS,1,10571,0,KOHINOOR BEARING,,0,,RECD,,
19-10-2020,TAHIR,SALE,UCPA 206,CHINA,8,225,1800,KOHINOOR BEARING,,0,,OCT,,
20-10-2020,AJAHARA ENTER.,2729,6207 ZZ,FAG,1,4316,0,NMSA,,0,,RECD,,
20-10-2020,AXIS TECHNOLOGIES,844,16 SHFTSUPPOR,QLH,1,2300,0,GAUTTAM ENT.,200,0,,RECD,,
20-10-2020,AXIS TECHNOLOGIES,844,SC 16 UUOP,QLH,8,225,0,GAUTTAM ENT.,,0,,RECD,,
20-10-2020,POLITE ENTERPRISE,SALE,UCP 206,CHINA,10,165,1650,KOHINOOR BEARING,,0,,OCT,,
20-10-2020,H D ENTER.,SALE,UCP 204,DEV,30,110,3300,KOHINOOR BEARING,,0,,OCT,,
20-10-2020,JAINAM ENTER.,SALE,UCP 207,BBZ,10,200,0,KOHINOOR BEARING,,0,,RECD,,
20-10-2020,MARUTI,X,MCYR 10 S,MACGIL,10,350,3500,GAUTTAM ENT.,,0,,OCT,,
20-10-2020,MARUTI,X,MCYR 6S ,MACGIL,10,250,2500,GAUTTAM ENT.,,0,,OCT,,
20-10-2020,RAVI ABHAY TRADING CO,1607,6206 ZZ,ABD,100,36,0,NMSA,,0,,RECD,,
20-10-2020,SNEH ENTERPRISE-7705,SALE,6003 ZZ,KG,20,20,0,KOHINOOR BEARING,,0,,RECD,,
20-10-2020,SNEH ENTERPRISE-7705,SALE,6205 ZZ,KG,100,65,0,KOHINOOR BEARING,,0,,RECD,,
20-10-2020,SNEH ENTERPRISE-7705,SALE,6206 ZZ,KG,80,42,0,KOHINOOR BEARING,,0,,RECD,,
21-10-2020,AXIS TECHNOLOGIES,SALE,PHS 30,QLH,4,600,0,GAUTTAM ENT.,,0,,RECD,,
21-10-2020,BEREWELL TRADERS,SALE,6307 ZZ,NTN,5,340,0,GAUTTAM ENT.,,0,,RECD,,
21-10-2020,BEREWELL TRADERS,SALE,6308 ZZ,NTN,5,575,0,GAUTTAM ENT.,,0,,RECD,,
21-10-2020,BRG TRADERS I P LTD,SALE,SS 6005 ZZ,BTM,12,145,1740,GAUTTAM ENT.,,0,,MARCH,,
21-10-2020,BRG TRADERS I P LTD,SALE,SS 6006 ZZ,BTM,10,210,2100,GAUTTAM ENT.,,0,,MARCH,,
21-10-2020,BRG TRADERS I P LTD,SALE,6208 ZZ,NTN,10,325,3250,GAUTTAM ENT.,,0,,MARCH,,
21-10-2020,BRG TRADERS I P LTD,SALE,6900 ZZ,NTN,10,110,1100,GAUTTAM ENT.,,0,,MARCH,,
21-10-2020,CIRCLIP ENGGINERS,SALE,B 47,CIRCLIP,1000,1.98,0,NMSA,0.5,0,,RECD,,
21-10-2020,DEEPAK C J,X,6811,NTN,3,525,0,KOHINOOR BEARING,,0,,RECD,,
21-10-2020,BRG TRADERS I P LTD,SALE,6000 ZZ,NTN,10,65,650,GAUTTAM ENT.,,0,,MARCH,,
21-10-2020,HEENA INTERNATIONAL,SALE,6204 ZZ,KG,600,35,21000,NMSA,,0,,OCT,,
21-10-2020,MUKUND BEARING,2437,6004 2RS,SKF,50,149.4,0,GAUTTAM ENT.,,0,,RECD,,
21-10-2020,RK PUNE,SALE,2202,SKF,5,869,4345,NMSA,15,75,M,NO,,
21-10-2020,ROLLWELL BRG. CORP,1964,PHS 16,IKO,2,575,1602,GAUTTAM ENT.,,0,,OCT,,
21-10-2020,SANJAY ORIENT,SALE,2204,SKF,10,976,0,NMSA,,0,,RECD,,*
22-10-2020,AJAHARA ENTER.,2806,6007 ZZ,FAG,20,164,0,NMSA,,0,,RECD,,
22-10-2020,AJAHARA ENTER.,2806,6207 ZZ,FAG,20,215.8,0,NMSA,,0,,RECD,,
22-10-2020,AJMERA ENTERPRISE,SALE,TAF 81512,IKO,20,165,0,GAUTTAM ENT.,,0,,RECD,,
22-10-2020,AMIT-DYZV,SALE,2311,DYZV,2,900,0,HARSH SALES CORP.,,0,,RECD,,
22-10-2020,ATUL CORP,SALE,6204 ZZ,FAG,800,81,0,NMSA,,0,,RECD,,
22-10-2020,KIRAN PILLOW,SALE,UCP 206,BBZ,10,165,0,KOHINOOR BEARING,,0,,RECD,,
22-10-2020,KIRAN PILLOW,SALE,UCPA 206,BBZ,10,215,0,KOHINOOR BEARING,15,0,,RECD,,
22-10-2020,KIRAN PILLOW,SALE,UCP 210,BBZ,4,340,0,NMSA,,0,,RECD,,
22-10-2020,KIRAN PILLOW,SALE,UCF 207,RZTC,10,200,0,NMSA,,0,,RECD,,
22-10-2020,KIRAN PILLOW,SALE,UCFC 206,THS,1,250,0,NMSA,,0,,RECD,,
23-10-2020,AMRIT ENTERPRISE,SALE,51332,NTN,1,36500,36500,GAUTTAM ENT.,,0,,OCT,,
23-10-2020,AMRIT ENTERPRISE,SALE,FC 209,NTN,12,1075,12900,GAUTTAM ENT.,,0,,OCT,,
23-10-2020,BRG TRADERS I P LTD,SALE,30218,NTN,4,2550,10200,GAUTTAM ENT.,,0,,MARCH,,
23-10-2020,COLLECTIVE TRADERS,SALE,30218,KOYO,5,2500,0,GAUTTAM ENT.,,0,,RECD,,
23-10-2020,COLLECTIVE TRADERS,SALE,51220,KOYO,6,2850,0,GAUTTAM ENT.,,0,,RECD,,
23-10-2020,COLLECTIVE TRADERS,SALE,51324,KOYO,1,17000,0,GAUTTAM ENT.,,0,,RECD,,
23-10-2020,LABDDHI ENTER.,SALE,P 210,NTN,4,1000,4000,GAUTTAM ENT.,,0,,OCT,,
09-12-2020,MADAN SALES CORP,4881,B 89,FEENER,2,193.22,386.44,KOHINOOR BEARING,3.86,7.72,,OCT,,
23-10-2020,JAINAM ENTER.,SALE,UC 209,NTN,12,210,0,GAUTTAM ENT.,,0,,RECD,,
23-10-2020,KIRAN PILLOW,SALE,UCT 206,BBZ,10,200,0,KOHINOOR BEARING,10,0,,RECD,,
23-10-2020,KIRAN PILLOW,SALE,UCP 210,BBZ,6,340,0,NMSA,,0,,RECD,,
23-10-2020,KIRAN PILLOW,SALE,UC 210,NTN,4,250,0,GAUTTAM ENT.,,0,,RECD,,
23-10-2020,ROLLWELL BRG. CORP,2012,LK 2030 PP,IKO,5,400,2000,GAUTTAM ENT.,20,100,,OCT,,
23-10-2020,ROLLWELL BRG. CORP,2012,NK 16/20,IKO,12,230,2760,GAUTTAM ENT.,,0,,OCT,,
23-10-2020,SUDHIR MAMA,SALE,606 ZZ,CHINA,200,6.5,0,KOHINOOR BEARING,,0,,RECD,,
23-10-2020,SUDHIR MAMA,SALE,6903 ZZ,CHINA,100,17,0,KOHINOOR BEARING,3,0,,RECD,,
24-10-2020,AKSHAT ENTER.,X,501349/10,JEC,30,110,0,KOHINOOR BEARING,10,0,,RECD,,
24-10-2020,AMRIT ENTERPRISE,SALE,ASFB 24,BLOK,6,575,3450,GAUTTAM ENT.,,0,,OCT,,
24-10-2020,FAKRI BALL BEARING,930,6003 ZZ,SKF,20,124.62,0,R K ENT,,0,,RECD,,
24-10-2020,BRG TRADERS I P LTD,X,R 4 ZZ,EZO,10,85,850,KOHINOOR BEARING,5,50,M,MARCH,,
25-12-2020,MADAN SALES CORP,1598,FGC 4,FEENER,1,17479,17479,KOHINOOR BEARING,174.79,174.79,,OCT,,
24-10-2020,M/S ORIENT TRADERS,6556,2202 2RS,SKF,50,1140,0,R K ENT,96,0,,RECD,,
24-10-2020,MODY BEARING CO,SALE,608 ZZ,HCH,500,15,0,NMSA,,0,,RECD,,
24-10-2020,MODY BEARING CO,SALE,6201 ZZ,HCH,50,23,0,NMSA,,0,,RECD,,
24-10-2020,SP &COMP,SALE,30224,NTN,1,6800,6800,GAUTTAM ENT.,,0,,OCT,,
24-10-2020,SP &COMP,SALE,RNA 6916,NTN,2,4800,9600,GAUTTAM ENT.,,0,,OCT,,
26-10-2020,AJAHARA ENTER.,2873, ,FAG,1,4045.6,0,KOHINOOR BEARING,,0,,RECD,,
26-10-2020,AKSHAT ENTER.,x,30209,JEC,50,124,0,KOHINOOR BEARING,13,0,,RECD,,
26-10-2020,ASHOKA BRG ENTERPRISE,3834,PILLOW BLOK,SKF,1,15692.44,0,KOHINOOR BEARING,,0,,RECD,,
26-10-2020,ASHOKA BRG ENTERPRISE,3839,TD 2ED 050,SKF,1,4000,0,KOHINOOR BEARING,250,0,,RECD,,
26-10-2020,ATUL CORP,1563,6207 ZC3/6204 2rsc3,FAG,1,202.28,0,KOHINOOR BEARING,,0,,RECD,,
26-10-2020,DEEPAK C J,746,6807 ZZ,NTN,8,250,0,NMSA,,0,,RECD,,
26-10-2020,DOSHI SONS-6750,693,UCFL 204,SMS,104,105,0,KOHINOOR BEARING,4,0,,RECD,,
29-12-2020,MADAN SALES CORP,SALE,125X2AX38,FEENER,1,,903,KOHINOOR BEARING,9.03,9.03,,OCT,,
19-02-2021,MADAN SALES CORP,7355,PULLY,FEENER,1,16061.5,16061.5,KOHINOOR BEARING,160.61,160.61,,OCT,,
26-10-2020,HINDPAL,1290,6203 ZZ-B,SKF,301,62,0,KOHINOOR BEARING,1,0,,RECD,,
26-10-2020,M/S ORIENT TRADERS,6617,1211 K,SKF,2,1608,0,KOHINOOR BEARING,,0,,RECD,,
26-10-2020,MADHU ENTER.,437,UCT 214,FYH,2,3800,7600,KOHINOOR BEARING,,0,,OCT,,
26-10-2020,RAJU NEEDLE,SALE,81105,FNR,1,170,0,GAUTTAM ENT.,,0,,RECD,,
26-10-2020,RAJU NEEDLE,SALE,AXK 4565+AS,FNR,1,62,0,GAUTTAM ENT.,,0,,RECD,,
26-10-2020,RAJU NEEDLE,SALE,HK 25/20,FNR,4,29,0,GAUTTAM ENT.,,0,,RECD,,
26-10-2020,RAJU NEEDLE,SALE,NKX 25Z,FNR,4,280,0,GAUTTAM ENT.,,0,,RECD,,
26-10-2020,ROLLWELL BRG. CORP,SALE,NK 65/35,IKO,1,880,880,KOHINOOR BEARING,,0,,OCT,,
26-10-2020,ROLLWELL BRG. CORP,1278,,IKO,,,3200,GAUTTAM ENT.,,0,,OCT,,
26-10-2020,SANGAM ENTER,13550,,SMS,1,1312,0,KOHINOOR BEARING,,0,,RECD,,
27-10-2020,AMRIT ENTERPRISE,SALE,CS 208 LLU,NTN,3,1350,4050,KOHINOOR BEARING,50,150,,OCT,,
27-10-2020,AMRIT ENTERPRISE,SALE,UCF 212,NTN,6,2450,14700,HARSH SALES CORP.,,0,,OCT,,
27-10-2020,BEREWELL TRADERS,SALE,30320,ntn,2,9750,0,GAUTTAM ENT.,,0,,RECD,,
27-10-2020,DHANESH,SALE,2218,NACHI,2,2550,0,HARSH SALES CORP.,,0,,RECD,,
27-10-2020,DHANESH,SALE,32217,NACHI,1,1900,0,HARSH SALES CORP.,,0,,RECD,,
27-10-2020,AMRIT ENTERPRISE,SALE,UCF 208,NTN,2,1150,2300,KOHINOOR BEARING,,0,,OCT,,
27-10-2020,HINDPAL,SALE,6206 ZZ,SKF,60,170,0,NMSA,,0,,RECD,,
27-10-2020,MRS RAJUBHAI,SALE,UCT 212,NTN,6,2975,0,HARSH SALES CORP.,,0,,RECD,,
27-10-2020,NARESH TRADING CO,SALE,32217,NACHI,1,1950,1950,HARSH SALES CORP.,,0,,MARCH,,
27-10-2020,RAJU NEEDLE,SALE,LS 5578,FNR,4,150,0,GAUTTAM ENT.,,0,,RECD,,
27-10-2020,RAJU NEEDLE,SALE,PHS 20,FNR,7,235,0,GAUTTAM ENT.,,0,,RECD,,
27-10-2020,ROLLWELL BRG. CORP,2090,NK 12/16,IKO,8,200,1990,GAUTTAM ENT.,,0,,OCT,,
27-10-2020,SACHIN-NEEDLE,SALE,PAP 30/20,BUSH,1000,19.5,19500,GAUTTAM ENT.,0.39,390,,OCT,,
27-10-2020,SURBHI ENTER,X,1312,FLT,2,975,0,M/S KUNJAN TRA.CORP,,0,,RECD,,
28-10-2020,AXIS TECHNOLOGIES,SALE,LMK 30 L UU,QLH,8,525,0,GAUTTAM ENT.,,0,,RECD,,
28-10-2020,HEENA INTERNATIONAL,SALE,6204 ZZ,KG,200,35,7000,NMSA,,0,,OCT,,
28-10-2020,LABDDHI ENTER.,SALE,T 206,NTN,2,675,1350,GAUTTAM ENT.,,0,,OCT,,
28-10-2020,JAINAM ENTER.,SALE,UC 205,NTN,10,100,0,GAUTTAM ENT.,,0,,RECD,,
28-10-2020,JAINAM ENTER.,SALE,UC 206,NTN,2,110,0,GAUTTAM ENT.,,0,,RECD,,
28-10-2020,LABDDHI ENTER.,SALE,F 205,NTN,10,375,3750,GAUTTAM ENT.,,0,,OCT,,
28-10-2020,PAREKH BEARING JINESH,747,6002 2RS,HCH,50,23.5,0,KOHINOOR BEARING,,0,,RECD,,
28-10-2020,PAREKH BEARING JINESH,747,607 2RS,HCH,125,16.25,0,KOHINOOR BEARING,,0,,RECD,,
28-10-2020,PAREKH BEARING JINESH,747,608 2RS,HCH,125,15.25,0,KOHINOOR BEARING,,0,,RECD,,
28-10-2020,PAREKH BEARING JINESH,747,62001 2RS,HCH,50,26.5,0,KOHINOOR BEARING,,0,,RECD,,
28-10-2020,PAREKH BEARING JINESH,747,629 2RS,HCH,75,19.75,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,AKSHAT ENTER.,X,51104,GEM,30,30.45,0,KOHINOOR BEARING,2.6,0,,RECD,,
29-10-2020,AKSHAT ENTER.,X,51107,GEM,20,45,0,KOHINOOR BEARING,3.8,0,,RECD,,
29-10-2020,AKSHAT ENTER.,X,51206,GEM,20,49,0,KOHINOOR BEARING,3.2,0,,RECD,,
29-10-2020,AKSHAT ENTER.,X,51307,GEM,10,107.8,0,KOHINOOR BEARING,9.2,0,,RECD,,
29-10-2020,AKSHAT ENTER.,X,51309,GEM,5,173.25,0,KOHINOOR BEARING,14.85,0,,RECD,,
29-10-2020,AXIS TECHNOLOGIES,SALE,GE 20 ES,CHINA,10,50,0,GAUTTAM ENT.,,0,,RECD,,
29-10-2020,AXIS TECHNOLOGIES,918,LMK 30 L UU,QLH,4,525,0,GAUTTAM ENT.,,0,,RECD,,
29-10-2020,BRG TRADERS I P LTD,SALE,UCFL 205,NTN,18,625,11250,GAUTTAM ENT.,,0,,MARCH,,
29-10-2020,BRG TRADERS I P LTD,SALE,UCFL 208,NTN,3,1100,3300,GAUTTAM ENT.,,0,,MARCH,,
29-10-2020,BRG TRADERS I P LTD,SALE,UCP 208,NTN,3,1100,3300,GAUTTAM ENT.,,0,,MARCH,,
29-10-2020,DEEPAK C J,SALE,6806 ZZ,NTN,6,215,0,GAUTTAM ENT.,,0,,RECD,,
29-10-2020,DEEPAK C J,SALE,SS 6302 ZZ,CNZ,2,275,0,GAUTTAM ENT.,,0,,RECD,,
29-10-2020,DEEPAK C J,SALE,SS 6307 ZZ,CNZ,1,750,0,GAUTTAM ENT.,,0,,RECD,,
29-10-2020,H D ENTER.,SALE,UCFB 206,NTN,48,360,17280,GAUTTAM ENT.,,0,,OCT,,
29-10-2020,H D ENTER.,SALE,UCPA 206,NTN,38,360,13680,GAUTTAM ENT.,,0,,OCT,,
29-10-2020,H D ENTER.,SALE,UCPA 207,NTN,38,415,15770,GAUTTAM ENT.,,0,,OCT,,
29-10-2020,MARUTI,X,HK 05/09,INA,50,45,2250,KOHINOOR BEARING,10,0,M,OCT,,
29-10-2020,POLITE ENTERPRISE,1910,UCP 208,KHK,4,575,2300,NMSA,,0,,OCT,,
29-10-2020,MAHAVIR SALES CORP,1288,LMK 40 UU,SLM,3,525,2145,GAUTTAM ENT.,,0,,OCT,,
29-10-2020,PAREKH BEARING JINESH,755,6001 2RS,HCH,66,21.5,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,PAREKH BEARING JINESH,755,6004 2RS,HCH,20,38,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,PAREKH BEARING JINESH,755,6200 2RS,HCH,66,23.5,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,PAREKH BEARING JINESH,755,6201/2 2RS,HCH,100,47.5,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,PAREKH BEARING JINESH,755,6203 2RS,HCH,45,34,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,PAREKH BEARING JINESH,755,6206 2RS,HCH,10,74,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,PAREKH BEARING JINESH,755,6206 ZZ,HCH,10,76,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,RAVI ABHAY TRADING CO,1727,6205 ZZ,ABD,388,24,0,NMSA,,0,,RECD,,
29-10-2020,SNEH ENTERPRISE-7705,SALE,6004 ZZ,KG,120,29,0,KOHINOOR BEARING,,0,,RECD,,
29-10-2020,SNEH ENTERPRISE-7705,SALE,6202 ZZ,KG,120,17,0,KOHINOOR BEARING,,0,,RECD,,
30-10-2020,AMRIT ENTERPRISE,SALE,51220,NTN,13,3100,40300,GAUTTAM ENT.,,0,,OCT,,
30-10-2020,AMRIT ENTERPRISE,SALE,T 205,NTN,12,550,6600,GAUTTAM ENT.,,0,,OCT,,
30-10-2020,APARNA TRADING CO,SALE,LS 10,NBC,24,299,0,HARSH SALES CORP.,,0,,RECD,,
30-10-2020,AXIS TECHNOLOGIES,918,CF 12 B,QLH,12,130,0,GAUTTAM ENT.,,0,,RECD,,
30-10-2020,BEREWELL TRADERS,SALE,6901 ZZ,NTN,10,110,0,GAUTTAM ENT.,,0,,RECD,,
30-10-2020,BEREWELL TRADERS,SALE,6905 ZZ,NTN,10,140,0,GAUTTAM ENT.,,0,,RECD,,
30-10-2020,HEENA INTERNATIONAL,SALE,6206 ZZ,KG,80,65,5200,KOHINOOR BEARING,,0,,OCT,,
30-10-2020,AMRIT ENTERPRISE,SALE,F 205,NTN,6,375,2250,GAUTTAM ENT.,,0,,OCT,,
30-10-2020,ROLLWELL BRG. CORP,2167,GE 60 ES 2RS,IKO,1,1350,1350,GAUTTAM ENT.,,0,,OCT,,
30-10-2020,LABDDHI ENTER.,SALE,P 205,NTN,8,375,3000,GAUTTAM ENT.,,0,,OCT,,
30-10-2020,MARUTI,SALE,NK 110/40,INA,4,6000,24000,KOHINOOR BEARING,150,600,,OCT,,
30-10-2020,MASRANI MILL GIN ST,845,,HKG,1,2105,0,KOHINOOR BEARING,,0,,RECD,,
30-10-2020,MODY BEARING CO,SALE,6306 ZZ,HCH,24,123,0,HARSH SALES CORP.,,0,,RECD,,
30-10-2020,MUKUND BEARING,SALE,6406,NBC,8,353.1,0,NMSA,,0,,RECD,,
30-10-2020,PAREKH BEARING JINESH,755,629 2RS,HCH,150,19.75,0,KOHINOOR BEARING,,0,,RECD,,
30-10-2020,RAVI ABHAY TRADING CO,1745,6201 2RS,HCH,100,23,0,KOHINOOR BEARING,,0,,RECD,,
30-10-2020,RAVI ABHAY TRADING CO,1745,6202 2RS,HCH,100,24,0,KOHINOOR BEARING,,0,,RECD,,
30-10-2020,RAVI ABHAY TRADING CO,1745,6203 2RS,HCH,50,34,0,KOHINOOR BEARING,,0,,RECD,,
